event_id,user_id,ts,event_type,paywall_type,converted,price
e_30215d3eaa9b44d4,u_a6de2e7ebefa,2024-02-27 02:36:00,contentViewed_anxiety,,,
e_bdb73a39c7a14c26,u_3c375117cce4,2024-02-27 02:38:00,contentViewed_sleep,,,
e_e35b01043ce34342,u_9f97eecd5f8e,2024-02-27 02:40:00,habitDone,,,
e_948fd64710814a66,u_bd71235183e8,2024-02-27 02:43:00,habitDone,,,
e_b36df6f8fcd2445c,u_5962f36d4ecd,2024-02-27 03:12:00,contentViewed_anxiety,,,
e_99691ca9547043c2,u_e03e84daecfb,2024-02-27 03:15:00,habitDone,,,
e_22321013628742e9,u_d2393d0133b8,2024-02-27 03:51:00,appOpen,,,
e_cd55c1244f964cef,u_110dea0f7f0a,2024-02-27 03:54:00,appOpen,,,
e_e66b3160c33c45fa,u_52331404f40a,2024-02-27 03:58:00,contentViewed_bible,,,
e_fd175c2058f04206,u_27f7d78c499a,2024-02-27 04:25:00,contentViewed_sleep,,,
e_423b6a55ce70419d,u_486a95adfd66,2024-02-27 04:26:00,habitDone,,,
e_69e5756920da4030,u_6a1a84b28ee2,2024-02-27 04:33:00,contentViewed_other,,,
e_f189aa12e5e34562,u_574f628601f1,2024-02-27 04:47:00,habitDone,,,
e_a793639633f949ae,u_1ca83fd42479,2024-02-27 05:10:00,appOpen,,,
e_14a664434caa4ed6,u_508093df3387,2024-02-27 05:10:00,contentViewed_anxiety,,,
e_9490c88bad3a47ce,u_a5cff148daac,2024-02-27 05:25:00,appOpen,,,
e_ed9a98100d3e4179,u_694f14cb015d,2024-02-27 05:26:00,habitDone,,,
e_0ec69d7e413244b2,u_7e234e8cdf65,2024-02-27 05:39:00,contentViewed_other,,,
e_32b77165edfb4150,u_d7381fa63a70,2024-02-27 05:55:00,contentViewed_other,,,
e_0eb698dbe917486e,u_373b098c322c,2024-02-27 06:25:00,habitDone,,,
e_01c6a33ae6994abf,u_4f272f0a3316,2024-02-27 06:28:00,habitDone,,,
e_4646066ef8624961,u_1ed22cc27a02,2024-02-27 06:31:00,contentViewed_sleep,,,
e_699fda57cadb4d72,u_0a299a683df5,2024-02-27 06:42:00,contentViewed_bible,,,
e_c61a4669e2a64b5d,u_854c492278bf,2024-02-27 07:07:00,habitDone,,,
e_d2404a747a54452a,u_4d01f5998d78,2024-02-27 07:09:00,appOpen,,,
e_c1cc97d3a04145f0,u_14cf2086c2b3,2024-02-27 07:28:00,appOpen,,,
e_dcc258d458af4b82,u_fc8c63befeb8,2024-02-27 07:36:00,contentViewed_other,,,
e_49a917152d2a41be,u_7e234e8cdf65,2024-02-27 07:39:00,contentViewed_other,,,
e_caa1ffba57964a4e,u_f95e406d4e70,2024-02-27 07:45:00,habitDone,,,
e_d2cea989b75c40ed,u_aa1e96ed8868,2024-02-27 07:46:00,habitDone,,,
e_00534a3c5a8d44ba,u_02053f2a18d1,2024-02-27 07:48:00,appOpen,,,
e_8cf08e593bf14e55,u_a6dfa26eba69,2024-02-27 07:57:00,contentViewed_other,,,
e_bd50b5a28460432a,u_3ed19f86675f,2024-02-27 08:06:00,appOpen,,,
e_bbe495bbf9534afe,u_c5d2c839f7a4,2024-02-27 08:11:00,appOpen,,,
e_68e85ab84a664d61,u_e04006b0bc28,2024-02-27 08:22:00,appOpen,,,
e_e3d29e7ba4e24d4d,u_1ce93fc10cc2,2024-02-27 08:22:00,habitDone,,,
e_72692bd2343b4b25,u_d67d7bfef64c,2024-02-27 08:43:00,habitDone,,,
e_df8fce23757d409d,u_119e73635faf,2024-02-27 08:48:00,habitDone,,,
e_a5cd6e0a089347f1,u_48cf739a1935,2024-02-27 09:09:00,paywallShown,sleep,False,
e_728427fa5be9467b,u_29f8ed7e11d3,2024-02-27 09:12:00,paywallShown,anxiety,False,
e_3692d88e1cef4b1d,u_cebf2ed1d6c9,2024-02-27 09:19:00,habitDone,,,
e_b90519d9a1d74ea1,u_c37b08b07920,2024-02-27 09:32:00,paywallShown,biblestudy,False,
e_f3207af425b74e64,u_7fbb7668f75f,2024-02-27 09:40:00,contentViewed_bible,,,
e_9ecd4923994a484b,u_a99f2f6d2df1,2024-02-27 09:40:00,habitDone,,,
e_aee1b56f0d2a40ce,u_fe7bd7b6b508,2024-02-27 09:41:00,paywallShown,sleep,False,
e_5c7377f7374d4eac,u_8cf6b681ecf0,2024-02-27 09:45:00,habitDone,,,
e_62938ec8241f41ce,u_6684e882b04e,2024-02-27 09:47:00,appOpen,,,
e_8bcba368529f4dc6,u_2264e6f10171,2024-02-27 09:51:00,contentViewed_sleep,,,
e_63a04a110c8e4582,u_530b13f17363,2024-02-27 09:52:00,paywallShown,sleep,False,
e_3e5c7eb759724dff,u_e4698fbc7e5f,2024-02-27 10:05:00,contentViewed_sleep,,,
e_4456fb179cab4c55,u_7a1de7617b28,2024-02-27 10:09:00,appOpen,,,
e_1f7c34fece424cb4,u_9f5c096f5ccf,2024-02-27 10:10:00,contentViewed_sleep,,,
e_e347fdc42da54012,u_c5aca975f775,2024-02-27 10:17:00,contentViewed_sleep,,,
e_00753bec173d4714,u_82ae1ab209ad,2024-02-27 10:17:00,habitDone,,,
e_77171f1277984f12,u_81cae3222761,2024-02-27 10:33:00,paywallShown,generic,False,
e_e1b6e64e5b8747f7,u_ec822df54efc,2024-02-27 10:37:00,appOpen,,,
e_eed6ef555e83416b,u_735265d6930d,2024-02-27 10:40:00,habitDone,,,
e_ee2f0dbf533643d2,u_1da85f4478fe,2024-02-27 10:44:00,paywallShown,generic,False,
e_1b84f83b9c1c473d,u_10797de4e395,2024-02-27 10:51:00,paywallShown,sleep,True,
e_ad6db9e003884c00,u_3b96eb2efc23,2024-02-27 10:55:00,contentViewed_other,,,
e_bbb4203ed6284a89,u_8b0bcc0d7ec0,2024-02-27 10:59:00,contentViewed_other,,,
e_59ea51a2932146f0,u_7b50021098cf,2024-02-27 11:01:00,contentViewed_other,,,
e_585d048ab3c74868,u_10797de4e395,2024-02-27 11:15:00,purchaseCompleted,sleep,,14.99
e_142f2112e01b4841,u_bd2af21e232c,2024-02-27 11:25:00,paywallShown,biblestudy,False,
e_9ac7fba828424dfd,u_9f5c096f5ccf,2024-02-27 11:29:00,contentViewed_sleep,,,
e_0ed7816408544cbb,u_136a35e81d1c,2024-02-27 11:32:00,paywallShown,sleep,False,
e_a6cdfa0e8cd84f3c,u_82ae1ab209ad,2024-02-27 11:52:00,contentViewed_bible,,,
e_dc8112ca8e644afd,alice,2024-02-27 11:58:00,contentViewed_bible,,,
e_edd8c1affac44ce9,u_fef8c5ff278b,2024-02-27 11:59:00,appOpen,,,
e_3d073376c7064cbf,u_9e70333efd2e,2024-02-27 12:09:00,contentViewed_bible,,,
e_7ff36e3e223b496b,u_1936d03fd0c8,2024-02-27 12:19:00,paywallShown,anxiety,False,
e_e2b7106850b34be1,u_85c465c0c2f4,2024-02-27 12:27:00,appOpen,,,
e_1f9e70103fa34162,u_bbe604f44180,2024-02-27 12:32:00,appOpen,,,
e_7acd794338264373,u_34a1b639bb92,2024-02-27 12:33:00,appOpen,,,
e_d52c084657014d76,u_0805cf935949,2024-02-27 12:39:00,contentViewed_bible,,,
e_e7ffc5f4be6b473d,u_91f80cf945e0,2024-02-27 12:49:00,paywallShown,sleep,False,
e_8fef80e10a1f4442,u_fef8c5ff278b,2024-02-27 12:51:00,appOpen,,,
e_346cac65d3f94480,u_844a80fbcf20,2024-02-27 13:01:00,contentViewed_anxiety,,,
e_9036e95d8bfd4e94,u_025cac490301,2024-02-27 13:02:00,paywallShown,biblestudy,False,
e_61035fa658ac485c,u_9e3fae7e86ac,2024-02-27 13:02:00,appOpen,,,
e_e3ff653c6ec04b90,u_2425ab6c4330,2024-02-27 13:03:00,habitDone,,,
e_648a68f755e74a3f,u_e6c631113dd1,2024-02-27 13:06:00,contentViewed_sleep,,,
e_a28f34b6c3b945c8,u_c6eee8333df3,2024-02-27 13:13:00,contentViewed_anxiety,,,
e_14177b82cd054114,u_a99f2f6d2df1,2024-02-27 13:22:00,paywallShown,anxiety,False,
e_7535999c72564c42,u_4f5748a9eb3c,2024-02-27 13:25:00,contentViewed_bible,,,
e_9fb503d2c75947f1,charlie,2024-02-27 13:32:00,habitDone,,,
e_b7815604421140a5,u_11e7397420d2,2024-02-27 13:36:00,habitDone,,,
e_4818fdfd4f1343cf,u_4cf1741d7068,2024-02-27 13:38:00,contentViewed_bible,,,
e_918968c7065342c8,u_a5cff148daac,2024-02-27 13:52:00,contentViewed_other,,,
e_16288d40711b4341,u_9744817933f4,2024-02-27 14:06:00,contentViewed_bible,,,
e_5979d276bfe3425d,u_312018d8dabd,2024-02-27 14:22:00,contentViewed_sleep,,,
e_23f283453a9a4a3c,u_a2e63c300259,2024-02-27 14:39:00,contentViewed_other,,,
e_78605637370043c9,u_5853ec2a0ef6,2024-02-27 14:44:00,paywallShown,anxiety,False,
e_8d7fbcb489604b5c,u_96c28838b0ae,2024-02-27 14:49:00,contentViewed_sleep,,,
e_a465dfab61b245f6,u_1da85f4478fe,2024-02-27 14:51:00,contentViewed_anxiety,,,
e_0d6808f562134907,u_c55ada89646c,2024-02-27 15:15:00,habitDone,,,
e_622ba816af3d4a4d,u_82ae1ab209ad,2024-02-27 15:21:00,contentViewed_bible,,,
e_f8b7def9ba5d49c1,u_1b48eaec48b3,2024-02-27 15:22:00,habitDone,,,
e_f1742b50fd49446d,u_a6dfa26eba69,2024-02-27 15:39:00,habitDone,,,
e_bc95970e5fcb41a1,u_ce1545d4915d,2024-02-27 15:40:00,contentViewed_anxiety,,,
e_348e53cc43f24780,u_63df6440f7eb,2024-02-27 15:41:00,appOpen,,,
e_34fc288c0f3a468c,u_1da85f4478fe,2024-02-27 15:44:00,paywallShown,generic,False,
e_209d53bd1ae04318,u_9f5c096f5ccf,2024-02-27 15:44:00,contentViewed_sleep,,,
e_0053b874db954c46,u_74aea1211763,2024-02-27 15:55:00,habitDone,,,
e_4c68614701154b39,u_de52ce95b58a,2024-02-27 15:57:00,contentViewed_sleep,,,
e_8c807e16df624a6b,u_6aa5a3df5c39,2024-02-27 16:09:00,paywallShown,generic,True,
e_0187bab38e03429c,u_6aa5a3df5c39,2024-02-27 16:11:00,purchaseCompleted,generic,,9.99
e_9a6f4bf6dae04d64,u_d85c3e2a0ee0,2024-02-27 16:16:00,appOpen,,,
e_cfda70decef44ee4,u_085312c7a2fc,2024-02-27 16:19:00,contentViewed_sleep,,,
e_5f03df30ac85483f,u_2f1ea665ff7a,2024-02-27 16:20:00,habitDone,,,
e_43d44ba12e5c4421,u_5853ec2a0ef6,2024-02-27 16:25:00,habitDone,,,
e_932c72a93ecb4b12,u_34a1b639bb92,2024-02-27 16:27:00,habitDone,,,
e_f1c7cc05a5bc4bfe,u_52331404f40a,2024-02-27 16:28:00,habitDone,,,
e_ce279d8b8729419f,u_3b96eb2efc23,2024-02-27 16:35:00,appOpen,,,
e_16dcf1280d8742a5,u_4307509b24fc,2024-02-27 16:35:00,contentViewed_sleep,,,
e_a7e088f4d5ef4812,u_21f70eb25d6c,2024-02-27 16:36:00,paywallShown,anxiety,False,
e_bb109d193e3d47ba,u_508093df3387,2024-02-27 16:41:00,habitDone,,,
e_cf0ad36482a747cf,u_91f80cf945e0,2024-02-27 16:47:00,appOpen,,,
e_6f4e6f37dda545a4,u_5005d7d8522e,2024-02-27 16:48:00,paywallShown,anxiety,True,
e_6b684cd0af1341bb,u_072d60771f2b,2024-02-27 16:55:00,appOpen,,,
e_e23b34bade724f7f,u_f4d05927cfc3,2024-02-27 17:07:00,contentViewed_bible,,,
e_e57be45219ba43a3,u_5005d7d8522e,2024-02-27 17:09:00,purchaseCompleted,anxiety,,9.99
e_2b851c492e434d48,u_1da85f4478fe,2024-02-27 17:17:00,habitDone,,,
e_fd8e1ceb1ce2411a,u_422c3b9e7afa,2024-02-27 17:21:00,habitDone,,,
e_cf67c72a9d414419,u_1b48eaec48b3,2024-02-27 17:33:00,contentViewed_other,,,
e_d4fe0d5199714c67,u_15e74a4d14d3,2024-02-27 17:42:00,appOpen,,,
e_957654b9cc7f4006,u_bbe604f44180,2024-02-27 17:53:00,paywallShown,sleep,False,
e_56b3f1f1a705414c,u_1255e0d2d77b,2024-02-27 17:54:00,habitDone,,,
e_e4606cabcea74063,u_8e412500954a,2024-02-27 17:56:00,contentViewed_other,,,
e_7359abdc20754afc,u_3f646f74db8c,2024-02-27 17:58:00,habitDone,,,
e_7e7ad1635ff74034,u_c176ca51c5d9,2024-02-27 18:06:00,habitDone,,,
e_83fb0802769a42db,u_ee69a6bd77e0,2024-02-27 18:08:00,habitDone,,,
e_f1716c87143f4c60,u_fe1be84ecc4d,2024-02-27 18:18:00,habitDone,,,
e_45d26d675a1142b1,u_613a254c6d38,2024-02-27 18:19:00,habitDone,,,
e_ab8b9e7aff434607,u_735265d6930d,2024-02-27 18:31:00,paywallShown,biblestudy,False,
e_9c8d396734c04083,u_fc56d31ad12d,2024-02-27 18:39:00,habitDone,,,
e_19110b9201764fe7,u_eeb1388ee5a2,2024-02-27 18:40:00,contentViewed_other,,,
e_cf3e4c871789452a,u_025cac490301,2024-02-27 18:41:00,appOpen,,,
e_9747ef1150c742d4,u_f78bba3c3a89,2024-02-27 18:42:00,appOpen,,,
e_2fbbfdfffe5a4a09,u_e03e84daecfb,2024-02-27 18:44:00,habitDone,,,
e_eebedaafa79f4068,u_f6f40b8d3a0d,2024-02-27 18:47:00,paywallShown,sleep,False,
e_9b049d6c785a4347,u_d842b82f263d,2024-02-27 18:54:00,habitDone,,,
e_bfa26ff3842a4e1a,u_7b50021098cf,2024-02-27 19:02:00,contentViewed_anxiety,,,
e_854597a689ac4d05,u_1da85f4478fe,2024-02-27 19:04:00,contentViewed_anxiety,,,
e_d272de71e0f34f22,u_ce690b0a2a7d,2024-02-27 19:15:00,appOpen,,,
e_f3c2ea6af2a34ec1,u_75511ef6707e,2024-02-27 19:25:00,paywallShown,generic,False,
e_421d0766e66c44fd,u_bd0765ff8655,2024-02-27 19:28:00,appOpen,,,
e_a1040cfa9c1e47e9,u_6684e882b04e,2024-02-27 19:48:00,habitDone,,,
e_06b0d908c6554506,u_275dbcb24b04,2024-02-27 19:49:00,paywallShown,anxiety,False,
e_3ed4533376254668,u_c37b08b07920,2024-02-27 19:50:00,habitDone,,,
e_8609c1a7eda24e24,u_fc56d31ad12d,2024-02-27 19:51:00,contentViewed_bible,,,
e_0d62d2455534400f,u_91668f48ebe7,2024-02-27 19:51:00,habitDone,,,
e_e7fa58b0cfb549d4,u_1ca83fd42479,2024-02-27 19:55:00,habitDone,,,
e_f405e46668a64822,u_548c625e1d14,2024-02-27 20:01:00,paywallShown,sleep,True,
e_2a472b5c15f34815,u_548c625e1d14,2024-02-27 20:17:00,purchaseCompleted,sleep,,14.99
e_5217debb4392424b,u_e03e84daecfb,2024-02-27 20:22:00,appOpen,,,
e_23940767c0304663,u_4307509b24fc,2024-02-27 20:57:00,contentViewed_sleep,,,
e_4907e1dd3e7248a2,u_14cf2086c2b3,2024-02-27 21:01:00,contentViewed_anxiety,,,
e_86ddb21399d145bd,u_a3221e3b4e5b,2024-02-27 21:04:00,contentViewed_other,,,
e_f6b6b00978114940,u_6394bb62203e,2024-02-27 21:13:00,paywallShown,sleep,False,
e_27a2e752f6f64cb6,u_735265d6930d,2024-02-27 21:30:00,paywallShown,sleep,False,
e_4cd641a326fa4a1d,u_146feb02828d,2024-02-27 21:47:00,contentViewed_anxiety,,,
e_6f69e188313149d5,u_564aa1eb855d,2024-02-27 21:50:00,appOpen,,,
e_0dd8db393764431d,alice,2024-02-27 21:51:00,contentViewed_bible,,,
e_893f0f76b9fc4fef,u_3e504576412e,2024-02-27 21:52:00,habitDone,,,
e_956ce821ab34489e,u_275dbcb24b04,2024-02-27 22:02:00,contentViewed_other,,,
e_0c7bd28366b34d7e,u_c3b2402fca8c,2024-02-27 22:10:00,paywallShown,generic,False,
e_77bf921d8ed54211,u_30790a2510b5,2024-02-27 22:24:00,habitDone,,,
e_15f878ddf0674914,u_11a0e59c39a6,2024-02-27 22:24:00,contentViewed_sleep,,,
e_4c5098fbd03647f2,u_2b9a686bf51a,2024-02-27 22:25:00,appOpen,,,
e_fbce2215e82c4f55,u_eec8cb3cbea4,2024-02-27 22:38:00,appOpen,,,
e_48077c992c3f4eee,u_4f272f0a3316,2024-02-27 22:50:00,contentViewed_other,,,
e_7b2a0893f6004061,u_e530e878b1b3,2024-02-27 22:51:00,appOpen,,,
e_620e48fd61074d07,u_530b13f17363,2024-02-27 22:53:00,paywallShown,biblestudy,True,
e_bfd867cceac4472b,u_085312c7a2fc,2024-02-27 22:54:00,habitDone,,,
e_3620f466ad8e4901,u_1255e0d2d77b,2024-02-27 22:54:00,contentViewed_sleep,,,
e_f3e63fbf0e5948cd,u_530b13f17363,2024-02-27 23:15:00,purchaseCompleted,biblestudy,,29.99
e_dc28dd66bd284670,u_54ed3ea487ae,2024-02-27 23:22:00,contentViewed_bible,,,
e_f327b72d1af24f6a,u_203120bd4f47,2024-02-27 23:24:00,appOpen,,,
e_95eea8cfc7ad4cc3,u_eb08df202837,2024-02-27 23:34:00,appOpen,,,
e_da395cc4872f464f,u_1ec4525fd372,2024-02-27 23:37:00,appOpen,,,
e_1654adcb00b1453e,u_b0d6d1b87ff3,2024-02-27 23:49:00,habitDone,,,
e_25a2b9686ff94ad8,u_e530e878b1b3,2024-02-28 00:05:00,contentViewed_sleep,,,
e_2361dfc937144e5f,u_548c625e1d14,2024-02-28 00:23:00,appOpen,,,
e_5e4a3739908a4ffc,u_510ae50e7e79,2024-02-28 00:30:00,habitDone,,,
e_44b984c4397e4896,u_f4d05927cfc3,2024-02-28 00:34:00,contentViewed_other,,,
e_f45a6f8f26d3469d,u_3f804743c693,2024-02-28 00:35:00,appOpen,,,
e_26edf6b4799e4771,u_feeb8c63210e,2024-02-28 00:40:00,contentViewed_other,,,
e_4a5821e6f3e64e6b,alice,2024-02-28 00:51:00,habitDone,,,
e_fac1df281e684691,u_72f5c6f8ca5a,2024-02-28 01:31:00,contentViewed_bible,,,
e_d5b077b2207a4504,u_9f97eecd5f8e,2024-02-28 01:32:00,contentViewed_sleep,,,
e_6a0f4f9feecd4c32,u_c37b08b07920,2024-02-28 01:32:00,appOpen,,,
e_5519c398a5914cbc,u_885738fc79a4,2024-02-28 01:44:00,appOpen,,,
e_0589d4eb00e44652,u_6b87d1c58a89,2024-02-28 01:59:00,contentViewed_other,,,
e_00b77f5c70d44f78,u_508093df3387,2024-02-28 02:00:00,contentViewed_anxiety,,,
e_84e011dc769c4662,u_e6f189d43ebf,2024-02-28 02:01:00,habitDone,,,
e_b0fdd98c205441c2,u_5063541163a7,2024-02-28 02:13:00,contentViewed_sleep,,,
e_612c92ed0d32469a,u_dae494c5c1d4,2024-02-28 02:15:00,contentViewed_sleep,,,
e_a294b4044d3e4e07,u_2595cee18f7e,2024-02-28 02:21:00,habitDone,,,
e_a69d5596415e4b72,u_c5d2c839f7a4,2024-02-28 02:25:00,habitDone,,,
e_50be72f78e4d4328,u_1936d03fd0c8,2024-02-28 02:28:00,contentViewed_sleep,,,
e_a22fd9e00fcd4595,u_9f97eecd5f8e,2024-02-28 02:31:00,contentViewed_sleep,,,
e_619069ec57124e8b,u_574f628601f1,2024-02-28 02:33:00,appOpen,,,
e_0f273695ec7443f8,u_1024f91a6c40,2024-02-28 02:42:00,habitDone,,,
e_c2cbfcc5cbf94eca,u_90f5181b0ff7,2024-02-28 02:44:00,habitDone,,,
e_2e11ac0d1792493f,u_d72d90e289b3,2024-02-28 02:59:00,habitDone,,,
e_83e5c9affb104421,u_06ff1bd62426,2024-02-28 03:00:00,appOpen,,,
e_dcb8f51483014f9b,u_2f9f363dd0a3,2024-02-28 03:10:00,contentViewed_sleep,,,
e_fdfef43751da4cd6,u_7450bd2cca29,2024-02-28 03:28:00,contentViewed_other,,,
e_4be74c10584f4bbf,u_01470ce55ec2,2024-02-28 03:29:00,appOpen,,,
e_17d57a68a3d04727,u_136a35e81d1c,2024-02-28 03:45:00,contentViewed_other,,,
e_c29a3da71bf841d8,u_4d9e0393ce7e,2024-02-28 04:25:00,habitDone,,,
e_aba4c2977a7c4fd9,u_6394bb62203e,2024-02-28 04:32:00,contentViewed_sleep,,,
e_18fe02c4bfcf41d1,u_788570eb2db4,2024-02-28 04:33:00,habitDone,,,
e_89189bcccf7b4552,u_ce798237254a,2024-02-28 04:49:00,habitDone,,,
e_e4c1b2fdbab54675,u_72f2b2d470f3,2024-02-28 05:09:00,contentViewed_other,,,
e_95ae882a53f2401a,u_0ac60b811213,2024-02-28 05:10:00,appOpen,,,
e_fced31be2f7c43b6,u_1423e7848a12,2024-02-28 05:13:00,contentViewed_bible,,,
e_26adca3f63b545da,u_75fa1f2befc3,2024-02-28 05:15:00,habitDone,,,
e_40d18c3f7bab4c2f,u_01fadc6148c5,2024-02-28 05:42:00,appOpen,,,
e_60f1fd2aada94b71,u_0a2435c3faa3,2024-02-28 05:43:00,habitDone,,,
e_a1c29c3113f347a6,u_3e504576412e,2024-02-28 05:46:00,contentViewed_bible,,,
e_beb281d34bea4b44,u_6d5b1c11acc2,2024-02-28 06:04:00,contentViewed_other,,,
e_d9a8c3239ddf482d,u_7b2a32cfef17,2024-02-28 06:09:00,appOpen,,,
e_70399e1b08d64dc0,u_0805cf935949,2024-02-28 06:16:00,contentViewed_bible,,,
e_455dd8be18fd401a,u_8995590cbba8,2024-02-28 06:25:00,appOpen,,,
e_7eadfb13eeb940a6,u_222dfcc6c145,2024-02-28 06:30:00,contentViewed_anxiety,,,
e_b07ed815aff24071,u_9e853ba2c90f,2024-02-28 06:36:00,contentViewed_bible,,,
e_62799714f3314c51,u_4f71af3ded56,2024-02-28 06:45:00,appOpen,,,
e_a675cd17ad58422a,u_e530e878b1b3,2024-02-28 06:53:00,contentViewed_sleep,,,
e_c1cbaefa43cb475f,u_d85c3e2a0ee0,2024-02-28 06:53:00,contentViewed_sleep,,,
e_4f0b30c51eaa486a,u_2b7656095054,2024-02-28 06:56:00,contentViewed_other,,,
e_94f9e366f9874996,u_e03e84daecfb,2024-02-28 07:12:00,habitDone,,,
e_f3e2ed2f6e8d4e6b,u_afb25124893a,2024-02-28 07:21:00,contentViewed_sleep,,,
e_060c79bb1fde4c69,u_5962f36d4ecd,2024-02-28 07:23:00,appOpen,,,
e_84620c06e16c41c0,u_5063541163a7,2024-02-28 07:36:00,habitDone,,,
e_e78dca36f7454722,u_d1d3b59c8318,2024-02-28 08:03:00,appOpen,,,
e_2f6b8164b1474032,u_f93f8c105ce1,2024-02-28 08:03:00,appOpen,,,
e_01c319adcbe04581,u_0a299a683df5,2024-02-28 08:05:00,contentViewed_other,,,
e_24ea61e774d64cf2,u_bee4a1cb95aa,2024-02-28 08:14:00,habitDone,,,
e_9f7fd2e768a74e5e,u_2c364f41ebb4,2024-02-28 08:22:00,contentViewed_other,,,
e_5262ef5353f843aa,u_1ca83fd42479,2024-02-28 08:25:00,appOpen,,,
e_460b200336ff40c6,u_1ec4525fd372,2024-02-28 08:38:00,paywallShown,sleep,False,
e_985bae58a56e4b60,u_c768100fe2c5,2024-02-28 08:50:00,contentViewed_anxiety,,,
e_647392c532284c6d,u_425bdd0c184a,2024-02-28 08:53:00,paywallShown,sleep,False,
e_f117de917d8e4293,u_a6dfa26eba69,2024-02-28 08:59:00,habitDone,,,
e_8998fe46324943af,u_353759b4418d,2024-02-28 09:13:00,paywallShown,sleep,False,
e_1b24f4bd94a84e91,u_bfad9b906b0b,2024-02-28 09:20:00,appOpen,,,
e_1e0e9a95fec245e4,u_119e73635faf,2024-02-28 09:25:00,contentViewed_sleep,,,
e_6b35a52d4a71427d,u_ec822df54efc,2024-02-28 09:26:00,appOpen,,,
e_9db972e40402423a,u_14cf2086c2b3,2024-02-28 09:29:00,habitDone,,,
e_b8398096339e41b4,u_59bd7cbfab58,2024-02-28 09:39:00,contentViewed_bible,,,
e_c3b85e6bdc174320,u_a153ddb9885d,2024-02-28 09:41:00,paywallShown,anxiety,False,
e_9d0c6a1c73df4415,u_a5cff148daac,2024-02-28 09:47:00,habitDone,,,
e_dd44cdfaf3c14685,u_aec211658abb,2024-02-28 09:49:00,habitDone,,,
e_ec95d34096094ee0,u_d2393d0133b8,2024-02-28 09:49:00,appOpen,,,
e_bf2628ebab664ab2,u_9744817933f4,2024-02-28 09:53:00,contentViewed_other,,,
e_94ed10a0c9724240,u_f75fe8be11c2,2024-02-28 10:31:00,contentViewed_bible,,,
e_b5272d3025cd40bf,u_025cac490301,2024-02-28 10:37:00,contentViewed_sleep,,,
e_b10a3143624841ff,u_d1d3b59c8318,2024-02-28 10:42:00,appOpen,,,
e_8936e116133c404c,u_0a2435c3faa3,2024-02-28 10:50:00,habitDone,,,
e_bd1aa2b0153245c8,u_a99f2f6d2df1,2024-02-28 10:51:00,paywallShown,generic,False,
e_0fb3567f4c314824,u_4d01f5998d78,2024-02-28 10:51:00,paywallShown,sleep,False,
e_7cbe6730c82847e3,u_05e2a359c4b5,2024-02-28 10:51:00,appOpen,,,
e_ddf3ed1ed217456a,u_ea07e07ddc1f,2024-02-28 10:58:00,contentViewed_bible,,,
e_c9e43ffd1e7a4eb3,u_b9a5b6b19a95,2024-02-28 10:58:00,contentViewed_other,,,
e_8b47e79de5a9495d,u_1936d03fd0c8,2024-02-28 11:04:00,appOpen,,,
e_35b1b4db420e4680,u_c58aaa8694d3,2024-02-28 11:07:00,paywallShown,sleep,True,
e_1108b92f45be4e57,u_c58aaa8694d3,2024-02-28 11:35:00,purchaseCompleted,sleep,,14.99
e_7077b1b2256b40b0,u_e20ecfc915f5,2024-02-28 11:43:00,paywallShown,sleep,False,
e_51b6289e2cbd445c,u_c4a273ea280f,2024-02-28 11:46:00,contentViewed_bible,,,
e_e257e766ea794d9c,u_5645282d309a,2024-02-28 11:52:00,paywallShown,biblestudy,False,
e_c0ff4c78f1634bd1,u_8db7313b8c63,2024-02-28 11:55:00,contentViewed_sleep,,,
e_16f78edae50c4283,u_4f5748a9eb3c,2024-02-28 12:13:00,habitDone,,,
e_50aee2e16d64474e,u_5c6e6bef6f93,2024-02-28 12:18:00,habitDone,,,
e_a5997da852924c55,u_9e63fb0baf02,2024-02-28 12:20:00,contentViewed_sleep,,,
e_6d778035bfc7420f,u_9b05e3c24eca,2024-02-28 12:32:00,paywallShown,generic,False,
e_98be255bd1a94420,u_37751a45d490,2024-02-28 12:35:00,appOpen,,,
e_25668be81dcc4435,u_d85c3e2a0ee0,2024-02-28 12:46:00,paywallShown,sleep,True,
e_6edca85c42f54ba0,u_4d9e0393ce7e,2024-02-28 12:47:00,contentViewed_bible,,,
e_466f762f219b4443,u_c608c1171458,2024-02-28 12:50:00,appOpen,,,
e_fb7257b276254ad0,u_76f2e0dcdd5c,2024-02-28 12:51:00,habitDone,,,
e_fc2ba7b740ba4245,u_2b7656095054,2024-02-28 12:56:00,habitDone,,,
e_1452bda0fd5b43c5,u_0a2435c3faa3,2024-02-28 13:00:00,habitDone,,,
e_a1a6455824cc4f06,u_ba3f9c39737b,2024-02-28 13:00:00,contentViewed_anxiety,,,
e_ff3d294a29994791,u_d85c3e2a0ee0,2024-02-28 13:02:00,purchaseCompleted,sleep,,9.99
e_46574851a38542f9,u_9f5c096f5ccf,2024-02-28 13:05:00,paywallShown,biblestudy,False,
e_9e440f7611f24730,u_778ef525ca02,2024-02-28 13:05:00,paywallShown,generic,False,
e_8b23032622a34b80,u_5c003b627d52,2024-02-28 13:10:00,contentViewed_other,,,
e_15b6377b96124ee2,u_b3ebf8cac76f,2024-02-28 13:15:00,habitDone,,,
e_ada38e4ebacf4cb4,u_2750bffab552,2024-02-28 13:18:00,contentViewed_bible,,,
